filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
11_stage3.nii.gz,2,LA,1,1,1.0,331048
11_stage3.nii.gz,3,LV,1,1,1.0,722578
11_stage3.nii.gz,4,RA,1,1,1.0,526024
11_stage3.nii.gz,5,RV,1,1,1.0,871173
11_stage3.nii.gz,6,Aorta,2,2,0.5461110216131365,533842
11_stage3.nii.gz,7,PA,1,1,1.0,263291
11_stage3.nii.gz,8,LAA,1,1,1.0,80457
11_stage3.nii.gz,9,Coronary,1,1,1.0,8290
11_stage3.nii.gz,10,PV,2,2,0.5088808765906193,127859
113_stage3.nii.gz,1,Myocardium,1,1,1.0,647993
113_stage3.nii.gz,2,LA,1,1,1.0,455713
113_stage3.nii.gz,3,LV,1,1,1.0,574208
113_stage3.nii.gz,4,RA,1,1,1.0,444555
113_stage3.nii.gz,5,RV,1,1,1.0,756825
113_stage3.nii.gz,6,Aorta,2,2,0.5405317918466654,759959
113_stage3.nii.gz,7,PA,1,1,1.0,212887
113_stage3.nii.gz,8,LAA,1,1,1.0,29475
113_stage3.nii.gz,9,Coronary,1,1,1.0,21080
113_stage3.nii.gz,10,PV,3,3,0.6240830414613668,117917
159_stage3.nii.gz,1,Myocardium,1,1,1.0,575793
159_stage3.nii.gz,2,LA,1,1,1.0,356355
159_stage3.nii.gz,3,LV,1,1,1.0,582304
159_stage3.nii.gz,4,RA,1,1,1.0,522325
159_stage3.nii.gz,5,RV,1,1,1.0,798836
159_stage3.nii.gz,6,Aorta,2,2,0.5924549930860452,528641
159_stage3.nii.gz,7,PA,1,1,1.0,226905
159_stage3.nii.gz,8,LAA,1,1,1.0,42400
159_stage3.nii.gz,9,Coronary,1,1,1.0,12685
159_stage3.nii.gz,10,PV,3,3,0.4623849887705571,138030
100_stage3.nii.gz,1,Myocardium,1,1,1.0,767130
100_stage3.nii.gz,2,LA,1,1,1.0,543876
100_stage3.nii.gz,3,LV,1,1,1.0,680378
100_stage3.nii.gz,4,RA,1,1,1.0,615288
100_stage3.nii.gz,5,RV,1,1,1.0,867528
